filename,total_pages,max_page_num,mean_vector,max_vector,file_url,hover_text,mean_umap_1,mean_umap_2,max_umap_1,max_umap_2,cluster_mean,cluster_max,cluster_label_mean,cluster_label_max
0000038152,1,1,,,https://pdf.hres.ca/noc_pm/0000038152.PDF,Document: 0000038152<br>Pages: 1<br>Click to open file,5.666144912864617,-7.202072718716367,3.794118736953641,-8.86767104866808,11,11,Cluster 11,Cluster 11
0000038201,1,1,,,https://pdf.hres.ca/noc_pm/0000038201.PDF,Document: 0000038201<br>Pages: 1<br>Click to open file,5.670646255638054,-7.138894179440244,3.833775912494565,-8.870914971855337,11,11,Cluster 11,Cluster 11
0000038237,1,1,,,https://pdf.hres.ca/noc_pm/0000038237.PDF,Document: 0000038237<br>Pages: 1<br>Click to open file,5.664852207328728,-7.079886534786923,3.947699879379178,-8.763333833244497,11,11,Cluster 11,Cluster 11
0000038252,1,1,,,https://pdf.hres.ca/noc_pm/0000038252.PDF,Document: 0000038252<br>Pages: 1<br>Click to open file,4.4194095784682546,-5.403738597012265,3.995481704444791,-5.884614026573354,12,12,Cluster 12,Cluster 12
0000038271,1,1,,,https://pdf.hres.ca/noc_pm/0000038271.PDF,Document: 0000038271<br>Pages: 1<br>Click to open file,5.593106811668328,-7.064158061123593,3.975547348232175,-8.685103452232534,11,11,Cluster 11,Cluster 11
0000038382,1,1,,,https://pdf.hres.ca/noc_pm/0000038382.PDF,Document: 0000038382<br>Pages: 1<br>Click to open file,4.4798718148726735,-5.161500552273496,4.02656981822958,-5.7924375891954245,12,12,Cluster 12,Cluster 12
0000038414,1,1,,,https://pdf.hres.ca/noc_pm/0000038414.PDF,Document: 0000038414<br>Pages: 1<br>Click to open file,5.721659248496941,-7.3125859290129975,3.7329644608210573,-8.922142064598257,11,11,Cluster 11,Cluster 11
0000038681,1,1,,,https://pdf.hres.ca/noc_pm/0000038681.PDF,Document: 0000038681<br>Pages: 1<br>Click to open file,4.18674737754052,-5.35925588903497,3.763495777816678,-5.949327504661733,12,12,Cluster 12,Cluster 12
0000038833,1,1,,,https://pdf.hres.ca/noc_pm/0000038833.PDF,Document: 0000038833<br>Pages: 1<br>Click to open file,5.615220611717156,-7.525675871945126,3.575877015561963,-8.831980741050893,11,11,Cluster 11,Cluster 11
0000039091,1,1,,,https://pdf.hres.ca/noc_pm/0000039091.PDF,Document: 0000039091<br>Pages: 1<br>Click to open file,4.295593803550652,-5.278204062557919,3.997958575458432,-5.827023065117055,12,12,Cluster 12,Cluster 12
0000039113,2,2,,,https://pdf.hres.ca/noc_pm/0000039113.PDF,Document: 0000039113<br>Pages: 2<br>Click to open file,0.938770180370263,4.300070664309756,-2.4379863989640227,4.360654318305796,1,1,Cluster 1,Cluster 1
0000039204,1,1,,,https://pdf.hres.ca/noc_pm/0000039204.PDF,Document: 0000039204<br>Pages: 1<br>Click to open file,3.1735174113768854,-13.094180682278378,7.563719247550869,-13.027776753929311,10,10,Cluster 10,Cluster 10
0000039234,1,1,,,https://pdf.hres.ca/noc_pm/0000039234.PDF,Document: 0000039234<br>Pages: 1<br>Click to open file,5.689482753898552,-7.237548926449521,3.741292809219266,-8.831073796775991,11,11,Cluster 11,Cluster 11
0000039240,1,1,,,https://pdf.hres.ca/noc_pm/0000039240.PDF,Document: 0000039240<br>Pages: 1<br>Click to open file,5.641947334434441,-7.142390826321347,3.7939814078520784,-8.687117612388784,11,11,Cluster 11,Cluster 11
0000039388,1,1,,,https://pdf.hres.ca/noc_pm/0000039388.PDF,Document: 0000039388<br>Pages: 1<br>Click to open file,4.164901321556023,-4.308513501263364,4.330565904350186,-4.897283113029653,12,12,Cluster 12,Cluster 12
0000039431,1,1,,,https://pdf.hres.ca/noc_pm/0000039431.PDF,Document: 0000039431<br>Pages: 1<br>Click to open file,4.354919737007073,-5.319262602902158,3.9405385005187044,-5.749655282524282,12,12,Cluster 12,Cluster 12
0000039547,1,1,,,https://pdf.hres.ca/noc_pm/0000039547.PDF,Document: 0000039547<br>Pages: 1<br>Click to open file,5.545782154228142,-7.212524512387021,3.7038462507437715,-8.613689458397085,11,11,Cluster 11,Cluster 11
0000039617,1,1,,,https://pdf.hres.ca/noc_pm/0000039617.PDF,Document: 0000039617<br>Pages: 1<br>Click to open file,5.596813743736199,-7.202763178921445,3.637563561172391,-8.691419160392934,11,11,Cluster 11,Cluster 11
0000039929,1,1,,,https://pdf.hres.ca/noc_pm/0000039929.PDF,Document: 0000039929<br>Pages: 1<br>Click to open file,4.2341654950637135,-4.607847073651059,4.1626662361334805,-5.11927417519396,12,12,Cluster 12,Cluster 12
0000040061,1,1,,,https://pdf.hres.ca/noc_pm/0000040061.PDF,Document: 0000040061<br>Pages: 1<br>Click to open file,5.502538746025017,-7.580102542019589,3.3230039152215967,-8.752949750450307,11,11,Cluster 11,Cluster 11
0000040126,1,1,,,https://pdf.hres.ca/noc_pm/0000040126.PDF,Document: 0000040126<br>Pages: 1<br>Click to open file,5.436751907493523,-7.3720575362212495,3.4153263020228395,-8.612965142753774,11,11,Cluster 11,Cluster 11
0000040238,1,1,,,https://pdf.hres.ca/noc_pm/0000040238.PDF,Document: 0000040238<br>Pages: 1<br>Click to open file,5.4764609986800465,-7.231639960385068,3.568494294853116,-8.650703465965444,11,11,Cluster 11,Cluster 11
0000040456,1,1,,,https://pdf.hres.ca/noc_pm/0000040456.PDF,Document: 0000040456<br>Pages: 1<br>Click to open file,5.320335453178338,-7.415339091397031,3.5817477452467927,-8.466379678276235,11,11,Cluster 11,Cluster 11
0000040475,1,1,,,https://pdf.hres.ca/noc_pm/0000040475.PDF,Document: 0000040475<br>Pages: 1<br>Click to open file,5.432003563072136,-7.34606180486749,3.5146443295191774,-8.677535569694692,11,11,Cluster 11,Cluster 11
0000040572,1,1,,,https://pdf.hres.ca/noc_pm/0000040572.PDF,Document: 0000040572<br>Pages: 1<br>Click to open file,4.2893248254317555,-5.114690878964169,3.921859418125058,-5.7154651046068015,12,12,Cluster 12,Cluster 12
0000040580,1,1,,,https://pdf.hres.ca/noc_pm/0000040580.PDF,Document: 0000040580<br>Pages: 1<br>Click to open file,2.889030283119134,-13.477665522671444,7.411773179740811,-13.48743537667101,10,10,Cluster 10,Cluster 10
0000040589,1,1,,,https://pdf.hres.ca/noc_pm/0000040589.PDF,Document: 0000040589<br>Pages: 1<br>Click to open file,3.4825468713301935,-3.111164429760678,4.809286092491055,-3.4281535506517233,7,7,Cluster 7,Cluster 7
0000040844,1,1,,,https://pdf.hres.ca/noc_pm/0000040844.PDF,Document: 0000040844<br>Pages: 1<br>Click to open file,5.489564960624627,-7.281198123074277,3.5705569433878908,-8.629086530235464,11,11,Cluster 11,Cluster 11
0000040966,1,1,,,https://pdf.hres.ca/noc_pm/0000040966.PDF,Document: 0000040966<br>Pages: 1<br>Click to open file,3.5234239751357355,-3.224527695751889,4.7066436755370145,-3.495936667946035,7,7,Cluster 7,Cluster 7
0000041100,1,1,,,https://pdf.hres.ca/noc_pm/0000041100.PDF,Document: 0000041100<br>Pages: 1<br>Click to open file,3.5422678643721857,-3.2251831084258393,4.692123626441861,-3.548485553291494,7,7,Cluster 7,Cluster 7
0000041143,1,1,,,https://pdf.hres.ca/noc_pm/0000041143.PDF,Document: 0000041143<br>Pages: 1<br>Click to open file,5.509243076469353,-7.3505497962004975,3.479828436942006,-8.609305417564565,11,11,Cluster 11,Cluster 11
0000041420,1,1,,,https://pdf.hres.ca/noc_pm/0000041420.PDF,Document: 0000041420<br>Pages: 1<br>Click to open file,5.745873516227654,-7.0912724524504975,3.7745334851454744,-8.601112878349477,11,11,Cluster 11,Cluster 11
0000041455,1,1,,,https://pdf.hres.ca/noc_pm/0000041455.PDF,Document: 0000041455<br>Pages: 1<br>Click to open file,5.338443821098259,-7.599878886318906,3.600034718484784,-8.5323653579027,11,11,Cluster 11,Cluster 11
0000041779,1,1,,,https://pdf.hres.ca/noc_pm/0000041779.PDF,Document: 0000041779<br>Pages: 1<br>Click to open file,5.757803505088738,-7.06233845052789,3.934020315380002,-8.785927808311635,11,11,Cluster 11,Cluster 11
0000041838,1,1,,,https://pdf.hres.ca/noc_pm/0000041838.PDF,Document: 0000041838<br>Pages: 1<br>Click to open file,5.697702472831658,-7.145266154385312,3.8821670758437166,-8.79648021462267,11,11,Cluster 11,Cluster 11
0000041976,1,1,,,https://pdf.hres.ca/noc_pm/0000041976.PDF,Document: 0000041976<br>Pages: 1<br>Click to open file,3.5994122678298273,-3.3253067523009614,4.657748554916287,-3.548044955757314,7,7,Cluster 7,Cluster 7
0000042024,1,1,,,https://pdf.hres.ca/noc_pm/0000042024.PDF,Document: 0000042024<br>Pages: 1<br>Click to open file,3.6631689721602716,-5.74889908132623,3.3169813501547822,-6.156297719505483,12,12,Cluster 12,Cluster 12
0000042030,1,1,,,https://pdf.hres.ca/noc_pm/0000042030.PDF,Document: 0000042030<br>Pages: 1<br>Click to open file,3.46145350279992,-3.258829453564389,4.647885178298855,-3.5671167731553854,7,7,Cluster 7,Cluster 7
0000042076,1,1,,,https://pdf.hres.ca/noc_pm/0000042076.PDF,Document: 0000042076<br>Pages: 1<br>Click to open file,3.7241810018080987,-5.306964972592099,3.5077526020716676,-5.529625451591665,12,12,Cluster 12,Cluster 12
0000042082,1,1,,,https://pdf.hres.ca/noc_pm/0000042082.PDF,Document: 0000042082<br>Pages: 1<br>Click to open file,3.6912022286910333,-5.7039924651152925,3.264526590787972,-6.072786843803579,12,12,Cluster 12,Cluster 12
0000042116,1,1,,,https://pdf.hres.ca/noc_pm/0000042116.PDF,Document: 0000042116<br>Pages: 1<br>Click to open file,3.7405446225661554,-5.648713687039121,3.359915887088681,-6.023588693168813,12,12,Cluster 12,Cluster 12
0000042254,1,1,,,https://pdf.hres.ca/noc_pm/0000042254.PDF,Document: 0000042254<br>Pages: 1<br>Click to open file,4.185062950279168,-4.364222624874814,4.382827852935696,-4.786936318901235,12,12,Cluster 12,Cluster 12
0000042353,1,1,,,https://pdf.hres.ca/noc_pm/0000042353.PDF,Document: 0000042353<br>Pages: 1<br>Click to open file,3.7758401090163507,-5.245252707577451,3.466468040914441,-5.5673752188951315,12,12,Cluster 12,Cluster 12
0000042379,1,1,,,https://pdf.hres.ca/noc_pm/0000042379.PDF,Document: 0000042379<br>Pages: 1<br>Click to open file,4.30229765715783,-5.4877873450286225,3.74244279143324,-5.919839417961294,12,12,Cluster 12,Cluster 12
0000042406,1,1,,,https://pdf.hres.ca/noc_pm/0000042406.PDF,Document: 0000042406<br>Pages: 1<br>Click to open file,5.0951309854049,-7.726141074276669,3.7946933853339204,-8.274177587059194,11,11,Cluster 11,Cluster 11
0000042440,1,1,,,https://pdf.hres.ca/noc_pm/0000042440.PDF,Document: 0000042440<br>Pages: 1<br>Click to open file,3.8156576806563653,-5.451942065335019,3.5911777364920625,-5.610379731681997,12,12,Cluster 12,Cluster 12
0000042631,1,1,,,https://pdf.hres.ca/noc_pm/0000042631.PDF,Document: 0000042631<br>Pages: 1<br>Click to open file,3.8574181252974786,-5.397030928707822,3.4454580741833696,-5.710101640251333,12,12,Cluster 12,Cluster 12
0000042657,1,1,,,https://pdf.hres.ca/noc_pm/0000042657.PDF,Document: 0000042657<br>Pages: 1<br>Click to open file,2.3869053775328912,-2.5385508328444795,4.428931926460171,-1.9189537525445761,9,9,Cluster 9,Cluster 9
0000042837,1,1,,,https://pdf.hres.ca/noc_pm/0000042837.PDF,Document: 0000042837<br>Pages: 1<br>Click to open file,3.501811807777337,-3.0992306262023286,4.738455628127957,-3.4481380343705954,7,7,Cluster 7,Cluster 7
0000043127,1,1,,,https://pdf.hres.ca/noc_pm/0000043127.PDF,Document: 0000043127<br>Pages: 1<br>Click to open file,3.693664138938836,-5.708266833401425,3.244869103738273,-6.183679616478139,12,12,Cluster 12,Cluster 12
0000043139,1,1,,,https://pdf.hres.ca/noc_pm/0000043139.PDF,Document: 0000043139<br>Pages: 1<br>Click to open file,4.243876045371941,-5.515855887509091,3.7470810460757265,-5.9222288489610495,12,12,Cluster 12,Cluster 12
0000043151,1,1,,,https://pdf.hres.ca/noc_pm/0000043151.PDF,Document: 0000043151<br>Pages: 1<br>Click to open file,4.034089391853264,-5.440734484768613,3.614701693029309,-5.720205342796499,12,12,Cluster 12,Cluster 12
0000043156,1,1,,,https://pdf.hres.ca/noc_pm/0000043156.PDF,Document: 0000043156<br>Pages: 1<br>Click to open file,3.943180626060418,-5.357801535702451,3.63621104237547,-5.6356048941881,12,12,Cluster 12,Cluster 12
0000043214,1,1,,,https://pdf.hres.ca/noc_pm/0000043214.PDF,Document: 0000043214<br>Pages: 1<br>Click to open file,3.894537275459222,-5.278152087307675,3.4750751155327806,-5.7040586829454245,12,12,Cluster 12,Cluster 12
0000043303,1,1,,,https://pdf.hres.ca/noc_pm/0000043303.PDF,Document: 0000043303<br>Pages: 1<br>Click to open file,3.9764111691970148,-5.315338233090146,3.693019394845868,-5.745190179374868,12,12,Cluster 12,Cluster 12
0000043320,1,1,,,https://pdf.hres.ca/noc_pm/0000043320.PDF,Document: 0000043320<br>Pages: 1<br>Click to open file,3.7452488595504083,-5.69745979604791,3.3804736333798417,-6.047150647667104,12,12,Cluster 12,Cluster 12
0000043614,1,1,,,https://pdf.hres.ca/noc_pm/0000043614.PDF,Document: 0000043614<br>Pages: 1<br>Click to open file,4.148665969993523,-5.012897589779599,3.967054342002774,-5.5638256430894675,12,12,Cluster 12,Cluster 12
0000043659,1,1,,,https://pdf.hres.ca/noc_pm/0000043659.PDF,Document: 0000043659<br>Pages: 1<br>Click to open file,3.7274275475997247,-5.6743083983428315,3.3042050572942743,-6.159691846397573,12,12,Cluster 12,Cluster 12
0000043821,1,1,,,https://pdf.hres.ca/noc_pm/0000043821.PDF,Document: 0000043821<br>Pages: 1<br>Click to open file,3.521125143196038,-2.667873361683591,4.831625198097134,-2.971124208000356,7,7,Cluster 7,Cluster 7
0000043843,1,1,,,https://pdf.hres.ca/noc_pm/0000043843.PDF,Document: 0000043843<br>Pages: 1<br>Click to open file,4.013840740348748,-5.5164924651152925,3.6409103321742067,-5.887132680442983,12,12,Cluster 12,Cluster 12
0000043854,1,1,,,https://pdf.hres.ca/noc_pm/0000043854.PDF,Document: 0000043854<br>Pages: 1<br>Click to open file,3.540235345985345,-4.009060719586118,4.060208712787533,-4.484822309044057,12,12,Cluster 12,Cluster 12
0000043959,2,2,,,https://pdf.hres.ca/noc_pm/0000043959.PDF,Document: 0000043959<br>Pages: 2<br>Click to open file,0.8043671304244318,4.394042393588321,-2.542972112922763,4.298597776862925,1,1,Cluster 1,Cluster 1
0000043965,1,1,,,https://pdf.hres.ca/noc_pm/0000043965.PDF,Document: 0000043965<br>Pages: 1<br>Click to open file,4.0396605187911305,-5.449592688656552,3.6112940358828554,-5.861436402824575,12,12,Cluster 12,Cluster 12
0000044195,1,1,,,https://pdf.hres.ca/noc_pm/0000044195.PDF,Document: 0000044195<br>Pages: 1<br>Click to open file,3.813140457298211,-5.346863844967587,3.489678372712041,-5.614126718071157,12,12,Cluster 12,Cluster 12
0000044412,1,1,,,https://pdf.hres.ca/noc_pm/0000044412.PDF,Document: 0000044412<br>Pages: 1<br>Click to open file,2.389442866470269,-2.5403359919555024,4.440092061729336,-1.9003895879060568,9,9,Cluster 9,Cluster 9
0000044440,1,1,,,https://pdf.hres.ca/noc_pm/0000044440.PDF,Document: 0000044440<br>Pages: 1<br>Click to open file,4.2383416348952565,-5.474192240811093,3.7302189814757356,-5.88315824272936,12,12,Cluster 12,Cluster 12
0000044452,1,1,,,https://pdf.hres.ca/noc_pm/0000044452.PDF,Document: 0000044452<br>Pages: 1<br>Click to open file,3.6020212823409357,-3.280808785534604,4.747554515571499,-3.5569455981523337,7,7,Cluster 7,Cluster 7
0000044552,1,1,,,https://pdf.hres.ca/noc_pm/0000044552.PDF,Document: 0000044552<br>Pages: 1<br>Click to open file,3.816562717582635,-5.386751750088437,3.608468418092633,-5.786333119896108,12,12,Cluster 12,Cluster 12
0000044578,1,1,,,https://pdf.hres.ca/noc_pm/0000044578.PDF,Document: 0000044578<br>Pages: 1<br>Click to open file,4.0393505746382985,-4.201351264096005,4.313716863365078,-4.696806466606313,12,12,Cluster 12,Cluster 12
0000044631,1,1,,,https://pdf.hres.ca/noc_pm/0000044631.PDF,Document: 0000044631<br>Pages: 1<br>Click to open file,3.62567788901513,-3.312753775692685,4.637869333000088,-3.5906761050493063,7,7,Cluster 7,Cluster 7
0000044714,1,1,,,https://pdf.hres.ca/noc_pm/0000044714.PDF,Document: 0000044714<br>Pages: 1<br>Click to open file,3.6679504567641534,-4.026393511868222,4.228309069843197,-4.347071683433706,12,12,Cluster 12,Cluster 12
0000044765,1,1,,,https://pdf.hres.ca/noc_pm/0000044765.PDF,Document: 0000044765<br>Pages: 1<br>Click to open file,3.5780156308669366,-3.167152264691098,4.7033514725874905,-3.4793417811662497,7,7,Cluster 7,Cluster 7
0000044818,1,1,,,https://pdf.hres.ca/noc_pm/0000044818.PDF,Document: 0000044818<br>Pages: 1<br>Click to open file,3.5384782010573663,-3.1635116129882173,4.735813711852932,-3.455364739921743,7,7,Cluster 7,Cluster 7
0000044831,1,1,,,https://pdf.hres.ca/noc_pm/0000044831.PDF,Document: 0000044831<br>Pages: 1<br>Click to open file,3.8054516965407648,-5.3474675208098725,3.4759109812687883,-5.702064549949819,12,12,Cluster 12,Cluster 12
0000044891,1,1,,,https://pdf.hres.ca/noc_pm/0000044891.PDF,Document: 0000044891<br>Pages: 1<br>Click to open file,3.6842170411605157,-5.674685099697812,3.294058130205775,-6.108556783226186,12,12,Cluster 12,Cluster 12
0000044895,1,1,,,https://pdf.hres.ca/noc_pm/0000044895.PDF,Document: 0000044895<br>Pages: 1<br>Click to open file,3.9114692861098566,-4.75216589269708,3.886379991741086,-5.244137322929555,12,12,Cluster 12,Cluster 12
0000045153,1,1,,,https://pdf.hres.ca/noc_pm/0000045153.PDF,Document: 0000045153<br>Pages: 1<br>Click to open file,3.7237196618575372,-5.678661444760068,3.328623098404313,-6.069229161766225,12,12,Cluster 12,Cluster 12
0000045296,1,1,,,https://pdf.hres.ca/noc_pm/0000045296.PDF,Document: 0000045296<br>Pages: 1<br>Click to open file,3.7706494981307306,-5.294373610592587,3.479119544000531,-5.643881356743032,12,12,Cluster 12,Cluster 12
0000045859,1,1,,,https://pdf.hres.ca/noc_pm/0000045859.PDF,Document: 0000045859<br>Pages: 1<br>Click to open file,3.768204038764886,-5.2221528082854585,3.5269535231303224,-5.469793832328969,12,12,Cluster 12,Cluster 12
0000046087,1,1,,,https://pdf.hres.ca/noc_pm/0000046087.PDF,Document: 0000046087<br>Pages: 1<br>Click to open file,3.701145237113885,-4.957007029629453,3.6046826588820466,-5.215178048637563,12,12,Cluster 12,Cluster 12
0000046096,1,1,,,https://pdf.hres.ca/noc_pm/0000046096.PDF,Document: 0000046096<br>Pages: 1<br>Click to open file,4.0378082448500905,-4.821557620144589,3.989068959922696,-5.2219677329332175,12,12,Cluster 12,Cluster 12
0000046098,1,1,,,https://pdf.hres.ca/noc_pm/0000046098.PDF,Document: 0000046098<br>Pages: 1<br>Click to open file,3.948741262580804,-4.855854609585507,3.870436226100827,-5.215470349815542,12,12,Cluster 12,Cluster 12
0000046102,1,1,,,https://pdf.hres.ca/noc_pm/0000046102.PDF,Document: 0000046102<br>Pages: 1<br>Click to open file,4.051743572379998,-4.808227160549863,4.03198209878912,-5.223342931297475,12,12,Cluster 12,Cluster 12
0000046151,1,1,,,https://pdf.hres.ca/noc_pm/0000046151.PDF,Document: 0000046151<br>Pages: 1<br>Click to open file,3.7588761502761163,-4.87187156972955,3.7120423960398683,-5.178828990486318,12,12,Cluster 12,Cluster 12
0000046327,1,1,,,https://pdf.hres.ca/noc_pm/0000046327.PDF,Document: 0000046327<br>Pages: 1<br>Click to open file,3.599256818916253,-4.824304202175839,3.5832311558436403,-5.069524562385732,12,12,Cluster 12,Cluster 12
0000046393,1,1,,,https://pdf.hres.ca/noc_pm/0000046393.PDF,Document: 0000046393<br>Pages: 1<br>Click to open file,4.0001989060897145,-4.304865935421689,4.2531314837645535,-4.801224505928213,12,12,Cluster 12,Cluster 12
0000046444,1,1,,,https://pdf.hres.ca/noc_pm/0000046444.PDF,Document: 0000046444<br>Pages: 1<br>Click to open file,4.038566177513054,-4.559323647595151,4.059518133373166,-4.926393783119375,12,12,Cluster 12,Cluster 12
0000046521,1,1,,,https://pdf.hres.ca/noc_pm/0000046521.PDF,Document: 0000046521<br>Pages: 1<br>Click to open file,3.973886316444329,-4.860864260769589,3.837954913349057,-5.29299596550768,12,12,Cluster 12,Cluster 12
0000046616,1,1,,,https://pdf.hres.ca/noc_pm/0000046616.PDF,Document: 0000046616<br>Pages: 1<br>Click to open file,3.994747703697137,-4.606573680020078,3.939166043968106,-4.931749379661733,12,12,Cluster 12,Cluster 12
0000046727,1,1,,,https://pdf.hres.ca/noc_pm/0000046727.PDF,Document: 0000046727<br>Pages: 1<br>Click to open file,3.6208315545577325,-4.727179148770078,3.5839597630213746,-5.0180046916276755,12,12,Cluster 12,Cluster 12
0000046957,1,1,,,https://pdf.hres.ca/noc_pm/0000046957.PDF,Document: 0000046957<br>Pages: 1<br>Click to open file,2.367149894859246,-2.5326365023619966,4.422968243331814,-1.918423032787496,9,9,Cluster 9,Cluster 9
0000047067,1,1,,,https://pdf.hres.ca/noc_pm/0000047067.PDF,Document: 0000047067<br>Pages: 1<br>Click to open file,3.643944090034417,-4.118877986050351,4.043891643257046,-4.4813225627214255,12,12,Cluster 12,Cluster 12
0000047231,1,1,,,https://pdf.hres.ca/noc_pm/0000047231.PDF,Document: 0000047231<br>Pages: 1<br>Click to open file,3.5597918683547296,-3.2469113856322602,4.730946515769864,-3.4996631503373923,7,7,Cluster 7,Cluster 7
0000047240,1,1,,,https://pdf.hres.ca/noc_pm/0000047240.PDF,Document: 0000047240<br>Pages: 1<br>Click to open file,3.629128997947625,-4.709150651074155,3.6067427742194185,-4.973958766487295,12,12,Cluster 12,Cluster 12
0000047310,2,2,,,https://pdf.hres.ca/noc_pm/0000047310.PDF,Document: 0000047310<br>Pages: 2<br>Click to open file,0.9301550144213953,4.283484837435977,-2.527083898811435,4.39774414298231,1,1,Cluster 1,Cluster 1
0000047341,1,1,,,https://pdf.hres.ca/noc_pm/0000047341.PDF,Document: 0000047341<br>Pages: 1<br>Click to open file,3.571924751426629,-4.584184506512387,4.054736767978573,-5.129559075859243,12,12,Cluster 12,Cluster 12
0000047356,1,1,,,https://pdf.hres.ca/noc_pm/0000047356.PDF,Document: 0000047356<br>Pages: 1<br>Click to open file,4.028177564765862,-4.49417815504144,4.0262250649641995,-4.945186412361318,12,12,Cluster 12,Cluster 12
0000047372,1,1,,,https://pdf.hres.ca/noc_pm/0000047372.PDF,Document: 0000047372<br>Pages: 1<br>Click to open file,3.8954871350783624,-4.587335446453793,3.863779400558377,-4.925866639640981,12,12,Cluster 12,Cluster 12
0000047416,1,1,,,https://pdf.hres.ca/noc_pm/0000047416.PDF,Document: 0000047416<br>Pages: 1<br>Click to open file,3.547525232459954,-2.8592873602874116,4.769139860839749,-3.1235607028276267,7,7,Cluster 7,Cluster 7
0000047492,1,1,,,https://pdf.hres.ca/noc_pm/0000047492.PDF,Document: 0000047492<br>Pages: 1<br>Click to open file,3.9696617776412286,-4.553267577267392,3.924713824958707,-4.943968331840688,12,12,Cluster 12,Cluster 12
0000047584,1,1,,,https://pdf.hres.ca/noc_pm/0000047584.PDF,Document: 0000047584<br>Pages: 1<br>Click to open file,2.394192283775262,-2.540123322582944,4.451723192901516,-1.8985489964753928,9,9,Cluster 9,Cluster 9
0000047618,1,1,,,https://pdf.hres.ca/noc_pm/0000047618.PDF,Document: 0000047618<br>Pages: 1<br>Click to open file,3.5709653550643243,-4.75898037252496,3.6179851042937288,-5.02786210778063,12,12,Cluster 12,Cluster 12
0000047673,1,1,,,https://pdf.hres.ca/noc_pm/0000047673.PDF,Document: 0000047673<br>Pages: 1<br>Click to open file,2.3874476605910577,-2.5353576928145722,4.429990743369961,-1.9107293248445334,9,9,Cluster 9,Cluster 9
0000048112,1,1,,,https://pdf.hres.ca/noc_pm/0000048112.PDF,Document: 0000048112<br>Pages: 1<br>Click to open file,3.8964996987838068,-4.666784861660703,3.852477108211423,-4.931617295768911,12,12,Cluster 12,Cluster 12
0000048154,1,1,,,https://pdf.hres.ca/noc_pm/0000048154.PDF,Document: 0000048154<br>Pages: 1<br>Click to open file,3.565093582298211,-2.8677242785460786,4.793539737434292,-3.191404855278188,7,7,Cluster 7,Cluster 7
0000048211,1,1,,,https://pdf.hres.ca/noc_pm/0000048211.PDF,Document: 0000048211<br>Pages: 1<br>Click to open file,3.954054420616082,-4.617354491329892,3.8588626134108552,-4.957057750251943,12,12,Cluster 12,Cluster 12
0000048349,2,2,,,https://pdf.hres.ca/noc_pm/0000048349.PDF,Document: 0000048349<br>Pages: 2<br>Click to open file,0.9190255159396448,4.266137501620547,-2.5924024832535735,4.408720457526988,1,1,Cluster 1,Cluster 1
0000048613,1,1,,,https://pdf.hres.ca/noc_pm/0000048613.PDF,Document: 0000048613<br>Pages: 1<br>Click to open file,3.560375040199212,-3.191647866345151,4.74033901569357,-3.467675244835073,7,7,Cluster 7,Cluster 7
0000048717,1,1,,,https://pdf.hres.ca/noc_pm/0000048717.PDF,Document: 0000048717<br>Pages: 1<br>Click to open file,3.5904455834883966,-4.805328229046567,3.5853738534163484,-5.045694625404531,12,12,Cluster 12,Cluster 12
0000048870,1,1,,,https://pdf.hres.ca/noc_pm/0000048870.PDF,Document: 0000048870<br>Pages: 1<br>Click to open file,4.001727884437493,-4.201038458920224,4.3141289698790555,-4.650119817283803,12,12,Cluster 12,Cluster 12
